Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,43.98,44.849998,42.810001,43.259998,676700,41.506878
2009-01-05,42.619999,42.619999,40.009998,40.869999,1533100,39.213734
2009-01-06,42.200001,44.150002,41.150002,42.990002,1207200,41.247823
2009-01-07,43.41,43.41,40.560001,40.799999,981300,39.146571
2009-01-08,42.419998,43.490002,41.84,42.650002,1153400,40.921602
2009-01-09,42.209999,42.630001,40.639999,40.810001,693500,39.156168
2009-01-12,39.75,39.75,36.240002,36.759998,1558300,35.270292
2009-01-13,37.57,39.720001,37.09,39.349998,1227400,37.755332
2009-01-14,37.830002,39.0,36.709999,38.290001,1413100,36.738291
2009-01-15,38.09,40.310001,37.0,39.779999,1044900,38.167906
2009-01-16,41.360001,42.380001,40.779999,42.099998,1290300,40.393888
2009-01-20,40.189999,42.299999,39.779999,40.610001,1697100,38.964272
2009-01-21,39.400002,40.060001,38.32,40.02,1183800,38.398182
2009-01-22,39.41,41.580002,39.240002,40.509998,1006900,38.868323
2009-01-23,40.700001,43.639999,40.700001,43.02,1222900,41.276606
2009-01-26,43.639999,44.950001,42.5,42.919998,1336200,41.180657
2009-01-27,43.650002,44.09,42.57,43.0,802500,41.257416
2009-01-28,44.189999,44.220001,42.130001,42.389999,1374900,40.672136
2009-01-29,42.560001,45.810001,42.0,45.75,1658600,43.895972
2009-01-30,46.049999,46.490002,43.700001,44.459999,1132800,42.658249
2009-02-02,43.360001,44.23,42.369999,42.369999,1039000,40.652946
2009-02-03,43.5,43.98,42.580002,43.439999,733400,41.679584
2009-02-04,44.279999,45.0,43.349998,44.139999,771800,42.351217
2009-02-05,45.029999,45.32,44.459999,44.970001,942400,43.147583
2009-02-06,44.610001,46.650002,44.349998,46.610001,846500,44.721121
2009-02-09,46.290001,46.369999,44.16,44.580002,606200,42.773388
2009-02-10,45.709999,45.84,43.369999,44.07,698500,42.284054
2009-02-11,45.52,49.360001,44.830002,49.360001,1836900,47.359677
2009-02-12,48.099998,49.299999,47.41,48.959999,1128700,46.975885
2009-02-13,47.419998,48.470001,47.110001,47.779999,531100,45.843705
2009-02-17,48.41,50.889999,48.330002,50.080002,1726900,48.0505
2009-02-18,49.419998,49.59,47.91,49.450001,962600,47.44603
2009-02-19,49.5,49.75,47.880001,48.0,1010300,46.05479
2009-02-20,49.220001,50.75,48.279999,50.080002,1467800,48.0505
2009-02-23,49.049999,49.889999,47.84,49.07,875800,47.081428
2009-02-24,48.34,48.43,45.259998,45.470001,1638300,43.62732
2009-02-25,44.939999,45.939999,44.490002,44.509998,1333600,42.828669
2009-02-26,43.59,44.790001,43.189999,44.099998,1173400,42.434156
2009-02-27,44.740002,45.93,43.799999,45.48,1699600,43.762029
2009-03-02,45.02,45.18,42.849998,43.470001,1219600,41.827956
2009-03-03,42.75,45.060001,42.27,44.080002,1024100,42.414915
2009-03-04,45.369999,46.029999,44.16,44.599998,1288300,42.915269
2009-03-05,45.18,47.880001,44.84,47.73,1418000,45.927037
2009-03-06,48.48,48.970001,47.060001,47.869999,1197000,46.061748
2009-03-09,47.369999,47.689999,46.009998,46.82,1156800,45.051411
2009-03-10,47.41,47.41,42.59,43.34,1723000,41.702866
2009-03-11,44.360001,45.880001,44.099998,45.130001,1089200,43.425251
2009-03-12,45.040001,45.880001,44.970001,45.860001,702800,44.127676
2009-03-13,46.93,47.150002,45.900002,46.099998,527100,44.358608
2009-03-16,46.150002,47.099998,45.709999,46.27,647500,44.522188
2009-03-17,45.450001,45.970001,43.810001,44.580002,906400,42.896028
2009-03-18,43.849998,47.119999,41.240002,47.119999,2070600,45.340078
2009-03-19,49.209999,51.900002,49.049999,51.32,1881300,49.381427
2009-03-20,51.029999,52.290001,50.860001,51.700001,936700,49.747074
2009-03-23,52.349998,53.84,52.009998,52.349998,1348200,50.372519
2009-03-24,51.16,53.169998,50.799999,52.380001,816600,50.401388
2009-03-25,51.860001,54.0,51.68,54.0,1190900,51.960193
2009-03-26,54.790001,55.25,53.580002,54.220001,917800,52.171884
2009-03-27,52.630001,53.619999,52.080002,52.689999,536000,50.699676
2009-03-30,50.98,53.080002,50.880001,51.939999,809600,49.978006
2009-03-31,52.950001,54.830002,51.98,54.349998,1164200,52.29697
2009-04-01,54.720001,56.889999,54.610001,56.889999,1109800,54.741025
2009-04-02,56.099998,56.099998,53.150002,54.09,2112300,52.046793
2009-04-03,54.0,54.25,49.650002,49.84,1953700,47.957334
2009-04-06,48.779999,48.830002,46.330002,46.689999,1956000,44.926321
2009-04-07,47.52,48.66,47.439999,47.880001,1123400,46.071372
2009-04-08,48.509998,48.580002,46.970001,47.259998,667200,45.474789
2009-04-09,47.450001,47.490002,45.419998,45.52,851400,43.800519
2009-04-13,46.540001,46.900002,45.68,45.919998,693800,44.185407
2009-04-14,46.73,46.889999,45.5,45.52,778900,43.800519
2009-04-15,45.57,46.470001,45.509998,45.990002,688000,44.252766
2009-04-16,45.68,45.740002,43.59,43.889999,774800,42.23209
2009-04-17,42.91,43.099998,40.41,41.59,1515200,40.018971
2009-04-20,42.389999,46.5,42.389999,45.779999,1658400,44.050696
2009-04-21,45.279999,45.549999,42.400002,43.5,1508600,41.856822
2009-04-22,43.330002,45.470001,43.169998,44.310001,1082700,42.636226
2009-04-23,45.360001,47.82,44.799999,46.43,1156900,44.676144
2009-04-24,47.84,50.509998,47.77,50.220001,1524500,48.322981
2009-04-27,49.200001,50.0,48.48,49.150002,732900,47.293399
2009-04-28,47.299999,48.360001,47.169998,47.639999,717400,45.840436
2009-04-29,48.540001,49.5,48.169998,48.689999,838800,46.850773
2009-04-30,48.310001,48.990002,47.91,48.400002,1207400,46.57173
