Date,Open,High,Low,Close,Volume,Adj Close
2015-01-02,111.389999,111.440002,107.349998,109.33000200000001,53204600,105.69861999999999
2015-01-05,108.290001,108.650002,105.410004,106.25,64285500,102.72091999999999
2015-01-06,106.540001,107.43,104.629997,106.260002,65797100,102.73059
2015-01-07,107.199997,108.199997,106.699997,107.75,40105900,104.171098
2015-01-08,109.230003,112.150002,108.699997,111.889999,59364500,108.173588
2015-01-09,112.66999799999999,113.25,110.209999,112.010002,53699500,108.28960500000001
2015-01-12,112.599998,112.629997,108.800003,109.25,49650800,105.621276
2015-01-13,111.43,112.800003,108.910004,110.220001,67091900,106.559059
2015-01-14,109.040001,110.489998,108.5,109.800003,48337000,106.153011
2015-01-15,110.0,110.059998,106.660004,106.82,60014000,103.27198800000001
2015-01-16,107.029999,107.58000200000001,105.199997,105.989998,78513300,102.469554
2015-01-20,107.839996,108.970001,106.5,108.720001,49899900,105.10888100000001
2015-01-21,108.949997,111.059998,108.269997,109.550003,48575900,105.91131399999999
2015-01-22,110.260002,112.470001,109.720001,112.400002,53796400,108.66665
2015-01-23,112.300003,113.75,111.529999,112.980003,46464800,109.22738799999999
2015-01-26,113.739998,114.360001,112.800003,113.099998,55615000,109.343397
2015-01-27,112.41999799999999,112.480003,109.029999,109.139999,95568700,105.51492900000001
2015-01-28,117.629997,118.120003,115.309998,115.309998,146477100,111.479991
2015-01-29,116.32,119.190002,115.559998,118.900002,84436400,114.950754
2015-01-30,118.400002,120.0,116.849998,117.160004,83745500,113.26855
2015-02-02,118.050003,119.16999799999999,116.08000200000001,118.629997,62739100,114.689718
2015-02-03,118.5,119.089996,117.610001,118.650002,51915700,114.709057
2015-02-04,118.5,120.510002,118.309998,119.559998,70149700,115.588828
2015-02-05,120.019997,120.230003,119.25,119.940002,42246200,116.41384599999999
2015-02-06,120.019997,120.25,118.449997,118.93,43706600,115.43353700000002
2015-02-09,118.550003,119.839996,118.43,119.720001,38889800,116.200313
2015-02-10,120.16999799999999,122.150002,120.160004,122.019997,62008500,118.43269
2015-02-11,122.769997,124.91999799999999,122.5,124.879997,73561800,121.20860800000001
2015-02-12,126.059998,127.480003,125.57,126.459999,74474500,122.74215900000002
2015-02-13,127.279999,127.279999,125.650002,127.08000200000001,54272200,123.343934
2015-02-17,127.489998,128.880005,126.91999799999999,127.83000200000001,63152400,124.07188500000001
2015-02-18,127.629997,128.779999,127.449997,128.720001,44891700,124.93571899999999
2015-02-19,128.479996,129.029999,128.330002,128.449997,37362400,124.673652
2015-02-20,128.619995,129.5,128.050003,129.5,48948400,125.69278600000001
2015-02-23,130.020004,133.0,129.66000400000001,133.0,70974100,129.089888
2015-02-24,132.940002,133.600006,131.169998,132.169998,69228100,128.28428799999998
2015-02-25,131.559998,131.600006,128.149994,128.78999299999998,74711700,125.003653
2015-02-26,128.78999299999998,130.869995,126.610001,130.419998,91287500,126.58573700000001
2015-02-27,130.0,130.570007,128.240005,128.46000700000002,62014800,124.68336799999999
2015-03-02,129.25,130.279999,128.300003,129.08999599999999,48096700,125.294836
2015-03-03,128.96000700000002,129.520004,128.08999599999999,129.360001,37816300,125.556903
2015-03-04,129.100006,129.559998,128.320007,128.53999299999998,31666300,124.761003
2015-03-05,128.580002,128.75,125.760002,126.410004,56517100,122.693634
