Date,Open,High,Low,Close,Volume,Adj Close
2015-01-02,161.309998,163.309998,161.0,162.059998,5525500,152.546096
2015-01-05,161.270004,161.270004,159.190002,159.509995,4880400,150.145794
2015-01-06,159.669998,159.96000700000002,155.169998,156.070007,6146700,146.907754
2015-01-07,157.199997,157.199997,154.029999,155.050003,4701800,145.947631
2015-01-08,156.240005,159.03999299999998,155.550003,158.419998,4236800,149.119787
2015-01-09,158.419998,160.33999599999999,157.25,159.110001,4484800,149.769282
2015-01-12,159.0,159.25,155.759995,156.440002,4182800,147.256029
2015-01-13,157.259995,159.970001,155.679993,156.809998,4377500,147.60430300000002
2015-01-14,154.860001,156.490005,153.740005,155.800003,4690300,146.653601
2015-01-15,156.690002,156.970001,154.16000400000001,154.570007,4248400,145.495813
2015-01-16,153.820007,157.630005,153.820007,157.139999,5756000,147.914931
2015-01-20,156.699997,157.330002,154.029999,156.949997,8392800,147.736083
2015-01-21,153.029999,154.5,151.070007,152.08999599999999,11897100,143.161394
2015-01-22,151.940002,155.720001,151.759995,155.389999,6120100,146.267667
2015-01-23,155.029999,157.600006,154.889999,155.869995,4834800,146.719484
2015-01-26,158.259995,159.46000700000002,155.770004,156.360001,7888100,147.180723
2015-01-27,154.940002,155.08999599999999,152.58999599999999,153.669998,5659600,144.64864
2015-01-28,154.0,154.529999,151.550003,151.550003,4495900,142.653102
2015-01-29,151.380005,155.580002,149.520004,155.479996,8320800,146.35238
2015-01-30,153.91000400000001,155.240005,153.03999299999998,153.309998,6563600,144.309774
2015-02-02,154.0,154.66000400000001,151.509995,154.66000400000001,4712200,145.580527
2015-02-03,154.75,158.600006,154.75,158.470001,5539400,149.166854
2015-02-04,157.21000700000002,158.71000700000002,156.699997,156.96000700000002,3678500,147.745505
2015-02-05,157.28999299999998,158.58999599999999,157.149994,157.91000400000001,5253600,148.639732
2015-02-06,157.33999599999999,158.080002,156.229996,156.720001,3225000,148.554422
2015-02-09,156.0,157.5,155.399994,155.75,3057700,147.63496
2015-02-10,156.740005,158.559998,155.080002,158.559998,4440600,150.298549
2015-02-11,157.759995,159.08999599999999,157.169998,158.199997,3626700,149.957305
2015-02-12,158.720001,159.5,158.08999599999999,158.520004,3333100,150.260639
2015-02-13,158.779999,160.800003,158.639999,160.399994,3706900,152.042676
2015-02-17,159.75,161.41000400000001,159.729996,160.96000700000002,2894500,152.57351
2015-02-18,161.860001,162.470001,160.639999,162.190002,4358400,153.73942
2015-02-19,162.050003,164.490005,161.440002,163.889999,3504400,155.350842
2015-02-20,163.639999,164.33999599999999,162.08999599999999,163.649994,3353000,155.12334099999998
2015-02-23,164.229996,164.399994,162.5,162.91000400000001,2714400,154.421907
2015-02-24,162.490005,164.990005,161.509995,164.830002,4701600,156.24186699999998
2015-02-25,164.940002,164.96000700000002,162.580002,162.809998,4004600,154.327111
2015-02-26,163.740005,164.139999,159.770004,160.869995,7110800,152.48818799999998
2015-02-27,160.869995,162.28999299999998,160.16000400000001,161.940002,4410000,153.502445
2015-03-02,161.940002,161.940002,159.809998,160.479996,5917900,152.11850900000002
2015-03-03,160.270004,161.75,160.0,161.029999,3234400,152.639855
2015-03-04,160.53999299999998,160.559998,158.720001,159.419998,3633600,151.113741
2015-03-05,159.860001,161.5,159.699997,161.179993,3791700,152.782034
2015-03-06,160.190002,161.440002,158.059998,158.5,4540200,150.241677
2015-03-09,158.199997,161.149994,158.199997,160.770004,5193900,152.393407
2015-03-10,159.600006,160.229996,157.809998,157.809998,4601000,149.587626
2015-03-11,158.570007,159.139999,155.940002,156.800003,5709900,148.630255
2015-03-12,156.270004,158.720001,156.270004,157.979996,4567300,149.748767
2015-03-13,157.46000700000002,157.520004,153.399994,154.279999,6064100,146.241551
2015-03-16,155.050003,157.08999599999999,154.800003,157.080002,3749600,148.89566499999998
2015-03-17,156.199997,157.28999299999998,155.369995,156.96000700000002,3311700,148.781922
2015-03-18,156.850006,160.699997,155.800003,159.809998,5738800,151.48342
2015-03-19,159.699997,160.919998,158.809998,159.809998,3878600,151.48342
2015-03-20,160.949997,163.0,160.350006,162.880005,9006400,154.393471
2015-03-23,162.770004,165.350006,162.729996,164.630005,5930100,156.052291
2015-03-24,164.78999299999998,164.889999,162.899994,163.0,4346100,154.50721399999998
2015-03-25,163.080002,163.080002,159.199997,159.199997,5428900,150.905202
2015-03-26,159.270004,161.25,158.91000400000001,160.58999599999999,4396000,152.222778
2015-03-27,160.78999299999998,160.899994,159.229996,160.399994,3477900,152.042676
2015-03-30,161.309998,163.600006,161.25,162.669998,4138000,154.19440600000001
2015-03-31,161.080002,162.330002,160.399994,160.5,4255400,152.137471
2015-04-01,160.229996,160.619995,158.389999,159.179993,3700800,150.88624
2015-04-02,159.520004,162.53999299999998,158.889999,160.449997,4671600,152.090073
2015-04-06,159.690002,162.800003,158.699997,162.03999299999998,3465700,153.597226
2015-04-07,161.669998,163.83999599999999,161.619995,162.070007,3148000,153.625676
2015-04-08,161.720001,163.550003,161.009995,161.850006,2524300,153.417138
2015-04-09,161.699997,162.470001,160.720001,162.33999599999999,2263500,153.881598
2015-04-10,162.33999599999999,163.330002,161.25,162.860001,2515700,154.37450900000002
2015-04-13,162.369995,164.0,162.360001,162.380005,3868900,153.919522
2015-04-14,162.419998,162.740005,160.78999299999998,162.300003,2719300,153.84368899999998
2015-04-15,162.630005,164.96000700000002,162.5,164.130005,3498800,155.578342
2015-04-16,163.309998,163.979996,162.53999299999998,163.130005,3136900,154.630445
2015-04-17,161.75,161.860001,160.029999,160.669998,4314400,152.29861200000002
2015-04-20,162.100006,166.639999,161.899994,166.16000400000001,9609200,157.502572
2015-04-21,166.070007,167.380005,164.050003,164.259995,9683600,155.701559
2015-04-22,164.389999,166.0,162.889999,165.360001,4024800,156.744251
2015-04-23,165.229996,171.91000400000001,165.139999,170.240005,8235600,161.369993
2015-04-24,170.229996,170.850006,168.740005,169.779999,3888400,160.933954
2015-04-27,170.889999,171.490005,170.300003,170.729996,3168600,161.834454
2015-04-28,170.830002,174.690002,170.020004,173.919998,5816700,164.858247
2015-04-29,173.399994,175.130005,172.800003,174.399994,4518400,165.313234
2015-04-30,173.770004,174.279999,170.300003,171.28999299999998,5062900,162.365274
2015-05-01,173.199997,174.0,172.419998,173.669998,3312100,164.621273
2015-05-04,174.470001,176.300003,173.699997,173.970001,4028000,164.905645
2015-05-05,173.509995,174.229996,171.96000700000002,173.080002,3593600,164.062017
2015-05-06,172.899994,174.050003,168.860001,170.050003,3612600,162.409741
2015-05-07,169.630005,171.979996,169.03999299999998,170.990005,2472000,163.307509
2015-05-08,172.940002,173.330002,172.240005,172.679993,3092600,164.92156599999998
2015-05-11,172.649994,172.990005,170.860001,171.119995,2661000,163.431659
2015-05-12,170.550003,171.490005,168.83999599999999,170.550003,2962400,162.887276
2015-05-13,171.240005,172.740005,170.75,172.279999,2457500,164.539544
2015-05-14,173.5,174.399994,173.220001,174.050003,2439100,166.230023
2015-05-15,173.91000400000001,174.41000400000001,172.600006,173.259995,2916600,165.47550900000002
2015-05-18,173.440002,173.490005,172.300003,173.059998,1970600,165.28449799999999
2015-05-19,172.970001,173.75,171.929993,173.479996,2523000,165.685625
2015-05-20,173.330002,174.440002,172.46000700000002,173.759995,2300300,165.953044
2015-05-21,173.320007,174.139999,173.03999299999998,173.33999599999999,2295600,165.551916
2015-05-22,173.03999299999998,173.389999,172.190002,172.220001,2849700,164.48224199999999
2015-05-26,172.110001,172.119995,169.130005,170.130005,3854200,162.486148
2015-05-27,171.16000400000001,172.479996,170.490005,172.0,2764400,164.272125
2015-05-28,171.449997,171.83999599999999,170.66000400000001,171.71000700000002,1731400,163.99516100000002
2015-05-29,171.350006,171.350006,169.649994,169.649994,4092000,162.027704
2015-06-01,170.21000700000002,171.03999299999998,169.029999,170.179993,2985500,162.53388999999999
2015-06-02,169.66000400000001,170.449997,168.429993,169.649994,2571400,162.027704
2015-06-03,170.5,171.559998,169.630005,169.919998,2131000,162.285577
2015-06-04,169.529999,170.600006,167.929993,168.380005,3079300,160.814775
2015-06-05,168.25,168.91000400000001,167.199997,167.399994,3100500,159.878795
2015-06-08,167.169998,167.279999,165.020004,165.33999599999999,3758700,157.911352
2015-06-09,165.33999599999999,166.020004,163.369995,165.679993,3395900,158.236073
2015-06-10,166.490005,169.389999,166.059998,168.919998,4680500,161.330506
2015-06-11,169.259995,170.440002,168.53999299999998,168.779999,3464000,161.196797
2015-06-12,168.229996,168.300003,166.690002,166.990005,3065100,159.487227
2015-06-15,166.990005,166.990005,164.25,166.259995,4245700,158.79001499999998
2015-06-16,166.330002,167.399994,165.91000400000001,166.83999599999999,3249800,159.34395800000001
2015-06-17,167.0,167.850006,166.100006,167.169998,2863000,159.659133
2015-06-18,167.050003,168.720001,167.050003,168.25,3330900,160.69061100000002
2015-06-19,167.619995,168.419998,166.770004,166.990005,7074000,159.487227
2015-06-22,167.649994,168.33999599999999,167.199997,167.729996,2335800,160.19397
2015-06-23,168.380005,169.970001,167.570007,168.619995,3701600,161.043982
2015-06-24,168.71000700000002,168.83999599999999,166.830002,166.970001,3548100,159.468122
2015-06-25,167.800003,168.130005,166.080002,166.080002,2408900,158.61811
2015-06-26,166.229996,166.809998,165.229996,165.46000700000002,8946000,158.025971
2015-06-29,163.919998,165.350006,162.889999,162.970001,3314700,155.64784
2015-06-30,163.990005,164.0,162.119995,162.66000400000001,3597300,155.35177
2015-07-01,163.970001,165.610001,163.600006,164.490005,3214500,157.099551
2015-07-02,165.050003,165.320007,164.419998,165.08999599999999,2852700,157.672585
2015-07-06,163.830002,165.229996,163.520004,164.729996,3079800,157.32875900000002
2015-07-07,164.940002,165.350006,162.229996,165.0,3549900,157.586632
2015-07-08,164.0,164.940002,162.679993,163.16000400000001,2776300,155.829306
2015-07-09,165.33999599999999,165.509995,163.699997,163.850006,4199700,156.48830700000002
2015-07-10,165.66000400000001,167.399994,165.520004,166.949997,4538300,159.449016
2015-07-13,167.929993,169.889999,167.520004,169.380005,4229000,161.769845
2015-07-14,169.429993,169.53999299999998,168.240005,168.610001,3025300,161.03443700000003
2015-07-15,168.479996,169.270004,168.0,168.529999,1998000,160.958029
2015-07-16,169.470001,171.08999599999999,169.16000400000001,171.0,3529900,163.317055
2015-07-17,170.330002,172.520004,170.100006,172.509995,4356400,164.759206
2015-07-20,172.78999299999998,173.779999,172.139999,173.220001,7377800,165.43731200000002
2015-07-21,164.33999599999999,166.350006,162.020004,163.070007,13752300,155.743353
2015-07-22,162.729996,163.070007,159.699997,160.350006,7181800,153.14556000000002
2015-07-23,160.270004,162.75,159.830002,161.729996,5034200,154.463547
2015-07-24,161.28999299999998,161.929993,159.41000400000001,159.75,3778200,152.57251200000002
2015-07-27,159.0,160.179993,158.600006,159.070007,3706200,151.923071
2015-07-28,159.91000400000001,160.190002,158.5,160.050003,2721000,152.859036
2015-07-29,160.0,161.5,159.389999,161.08999599999999,3378400,153.852303
2015-07-30,160.5,161.399994,159.75,160.96000700000002,1994700,153.728153
2015-07-31,161.399994,162.059998,160.630005,161.990005,3580200,154.711875
2015-08-03,161.699997,161.850006,157.899994,158.71000700000002,4615700,151.579245
2015-08-04,158.399994,158.820007,156.869995,157.600006,5260600,150.519116
2015-08-05,159.100006,159.53999299999998,157.479996,157.899994,3472800,150.805625
2015-08-06,157.130005,157.53999299999998,156.179993,156.320007,3004800,150.535999
2015-08-07,155.889999,156.25,154.33999599999999,155.119995,3794900,149.38038899999998
2015-08-10,156.770004,157.470001,156.119995,156.75,4613400,150.950082
2015-08-11,155.96000700000002,155.990005,154.860001,155.509995,3167100,149.75595800000002
2015-08-12,154.259995,156.520004,153.949997,156.16000400000001,3560300,150.381916
2015-08-13,156.059998,156.08999599999999,154.320007,155.070007,2533400,149.332251
2015-08-14,155.0,156.21000700000002,154.580002,155.75,3226400,149.987083
2015-08-17,155.199997,156.690002,154.699997,156.309998,2249600,150.52636
2015-08-18,155.509995,156.520004,155.25,156.009995,2018300,150.237457
2015-08-19,155.149994,155.669998,153.41000400000001,153.940002,4206400,148.244057
2015-08-20,152.740005,153.91000400000001,152.5,152.66000400000001,4011500,147.01142
2015-08-21,151.5,153.190002,148.699997,148.850006,7362100,143.342396
2015-08-24,143.470001,147.759995,143.0,143.470001,10189700,138.161457
2015-08-25,146.940002,147.110001,140.619995,140.96000700000002,7073200,135.744335
2015-08-26,144.08999599999999,146.979996,142.139999,146.699997,6221800,141.27194
2015-08-27,148.5,148.970001,145.66000400000001,148.53999299999998,4976600,143.043854
2015-08-28,147.75,148.199997,147.179993,147.979996,4076300,142.504577
2015-08-31,147.380005,148.399994,146.259995,147.889999,4093100,142.417911
2015-09-01,144.91000400000001,144.979996,141.850006,142.679993,5272000,137.40068
