Date,Open,High,Low,Close,Volume,Adj Close
2015-01-02,206.380005,206.880005,204.179993,205.429993,121465900,198.206583
2015-01-05,204.169998,204.369995,201.350006,201.720001,169632600,194.62704399999998
2015-01-06,202.08999599999999,202.720001,198.860001,199.820007,209151400,192.793858
2015-01-07,201.419998,202.720001,200.880005,202.309998,125346700,195.196295
2015-01-08,204.009995,206.16000400000001,203.990005,205.899994,147217800,198.66005800000002
2015-01-09,206.399994,206.419998,203.509995,204.25,158567300,197.068082
2015-01-12,204.41000400000001,204.600006,201.919998,202.649994,144396100,195.524336
2015-01-13,204.119995,205.479996,200.509995,202.080002,214553300,194.974386
2015-01-14,199.649994,201.100006,198.570007,200.860001,192991100,193.79728300000002
2015-01-15,201.630005,202.009995,198.880005,199.020004,176613900,192.021985
2015-01-16,198.770004,201.820007,198.550003,201.630005,211879600,194.54021200000003
2015-01-20,202.399994,202.720001,200.169998,202.059998,130991100,194.955085
2015-01-21,201.5,203.66000400000001,200.940002,203.080002,122942700,195.939224
2015-01-22,203.990005,206.259995,202.330002,206.100006,174356000,198.853037
2015-01-23,205.78999299999998,206.100006,204.809998,204.970001,117516800,197.762766
2015-01-26,204.71000700000002,205.559998,203.850006,205.449997,92009700,198.225884
2015-01-27,202.970001,204.119995,201.740005,202.740005,134044600,195.611182
2015-01-28,204.169998,204.28999299999998,199.91000400000001,200.139999,168514300,193.102599
2015-01-29,200.380005,202.300003,198.679993,201.990005,173585400,194.887554
2015-01-30,200.570007,202.169998,199.130005,199.449997,197729700,192.436859
2015-02-02,200.050003,202.029999,197.860001,201.919998,163107000,194.820009
2015-02-03,203.0,204.850006,202.550003,204.83999599999999,124212900,197.637333
2015-02-04,203.919998,205.380005,203.509995,204.059998,134306700,196.88476
2015-02-05,204.860001,206.300003,204.770004,206.119995,97953200,198.872324
2015-02-06,206.559998,207.240005,204.919998,205.550003,125672000,198.322374
2015-02-09,204.770004,205.639999,204.139999,204.630005,87219000,197.434725
2015-02-10,205.880005,207.119995,204.679993,206.809998,96164200,199.538064
2015-02-11,206.610001,207.449997,205.830002,206.929993,91087800,199.65384
2015-02-12,207.889999,208.990005,206.970001,208.919998,97545900,201.573872
2015-02-13,209.070007,209.83999599999999,208.759995,209.77999900000003,93670400,202.403633
2015-02-17,209.399994,210.32000699999998,209.100006,210.11000099999998,76968200,202.72203100000002
2015-02-18,209.66000400000001,210.22000099999997,209.33999599999999,210.13000499999998,80652900,202.741332
2015-02-19,209.41000400000001,210.419998,209.240005,209.979996,91462500,202.596597
2015-02-20,209.479996,211.330002,208.729996,211.24000499999997,140896400,203.812302
2015-02-23,210.940002,211.210007,210.479996,211.210007,74411100,203.78335800000002
2015-02-24,211.11999500000002,212.05000299999998,210.75999500000003,211.809998,72472300,204.362252
2015-02-25,211.66000400000001,212.24000499999997,211.22000099999997,211.63000499999998,73061700,204.18858799999998
2015-02-26,211.520004,211.710007,210.649994,211.38000499999998,72697900,203.947379
2015-02-27,211.25999500000003,211.580002,210.600006,210.66000400000001,108076000,203.252695
2015-03-02,210.77999900000003,212.059998,210.72000099999997,211.99000499999997,87491400,204.53593
2015-03-03,211.47000099999997,212.05000299999998,210.080002,211.11999500000002,110325800,203.696512
2015-03-04,210.399994,210.49000499999997,209.059998,210.229996,114497200,202.837807
2015-03-05,210.61999500000002,210.80000299999998,209.850006,210.460007,76873000,203.05973
2015-03-06,209.419998,209.940002,207.100006,207.5,188128000,200.203804
2015-03-09,207.740005,208.78999299999998,207.550003,208.360001,89818900,201.03356499999998
2015-03-10,206.71000700000002,206.809998,204.929993,204.979996,157121300,197.772409
2015-03-11,205.28999299999998,205.5,204.399994,204.5,110145700,197.309291
2015-03-12,205.259995,207.179993,205.199997,207.100006,93993500,199.817875
2015-03-13,206.770004,207.929993,204.580002,205.830002,162410900,198.592527
2015-03-16,206.71000700000002,208.690002,205.860001,208.580002,136099200,201.245831
2015-03-17,207.690002,208.419998,206.979996,207.96000700000002,94510400,200.647636
2015-03-18,207.389999,211.270004,206.619995,210.460007,228808500,203.05973
2015-03-19,209.960007,210.47000099999997,209.029999,209.5,117917300,202.133479
2015-03-20,209.71000700000002,211.020004,209.490005,210.41000400000001,177715100,203.917678
2015-03-23,210.419998,211.11000099999998,210.0,210.0,71784500,203.520325
2015-03-24,209.850006,210.399994,208.740005,208.820007,77805300,202.37674199999998
2015-03-25,209.070007,209.350006,205.71000700000002,205.759995,159521700,199.411147
2015-03-26,204.96000700000002,206.369995,204.119995,205.270004,153067200,198.936276
2015-03-27,205.130005,205.949997,204.899994,205.740005,118939000,199.391775
2015-03-30,206.979996,208.610001,206.96000700000002,208.25,96180400,201.824322
2015-03-31,207.259995,208.100006,206.360001,206.429993,126768700,200.060472
2015-04-01,206.389999,206.419998,204.509995,205.699997,137303600,199.353001
2015-04-02,205.619995,206.979996,205.399994,206.440002,86900900,200.070173
2015-04-06,205.369995,208.449997,205.21000700000002,207.830002,114368200,201.417283
2015-04-07,207.860001,208.759995,207.240005,207.279999,81236300,200.884251
2015-04-08,207.550003,208.509995,207.080002,207.979996,89351900,201.562649
2015-04-09,207.779999,209.179993,207.190002,208.899994,85548900,202.45426
2015-04-10,209.199997,210.08999599999999,208.96000700000002,210.039993,72722900,203.559084
2015-04-13,209.86999500000002,210.63000499999998,209.029999,209.08999599999999,74436600,202.6384
2015-04-14,208.850006,209.71000700000002,208.100006,209.490005,75099900,203.02606699999998
2015-04-15,210.05000299999998,211.039993,209.94999700000002,210.42999300000002,99529300,203.93705
2015-04-16,210.02999900000003,210.979996,209.789993,210.36999500000002,68934900,203.878904
2015-04-17,208.940002,209.229996,207.009995,207.949997,191113200,201.533576
2015-04-20,209.059998,210.25,208.96000700000002,209.850006,92189500,203.37495900000002
2015-04-21,210.669998,210.86000099999998,209.240005,209.600006,72559800,203.132673
2015-04-22,210.00999500000003,210.850006,208.899994,210.63000499999998,78264600,204.130891
2015-04-23,210.149994,211.940002,210.00999500000003,211.16000400000001,102585900,204.64453600000002
2015-04-24,211.66000400000001,211.97000099999997,211.11000099999998,211.649994,61327400,205.119407
2015-04-27,212.330002,212.479996,210.539993,210.770004,79358100,204.26657
2015-04-28,210.74000499999997,211.5,209.330002,211.440002,86863500,204.915895
2015-04-29,210.36999500000002,211.289993,209.600006,210.57000699999998,125684900,204.072744
2015-04-30,209.88000499999998,210.350006,207.619995,208.46000700000002,161304900,202.027849
2015-05-01,209.399994,210.770004,209.279999,210.72000099999997,103399700,204.21811
