Date,Open,High,Low,Close,Volume,Adj Close
2012-02-13,84.339996,84.599998,83.889999,84.419998,11473700,73.825483
2012-02-14,84.419998,84.709999,83.849998,84.669998,12961900,74.044108
2012-02-15,84.860001,84.919998,83.910004,84.120003,13911600,73.563136
2012-02-16,84.449997,85.620003,84.080002,85.410004,14769600,74.691245
2012-02-17,86.07,86.120003,84.919998,85.620003,16597200,74.874889
2012-02-21,86.040001,86.779999,86.040001,86.57,15481300,75.705664
2012-02-22,86.839996,87.25,86.650002,86.919998,11983200,76.011738
2012-02-23,86.580002,87.169998,86.470001,87.019997,12404600,76.099187
2012-02-24,87.370003,87.470001,87.010002,87.339996,10767100,76.379028
2012-02-27,87.150002,87.830002,86.779999,87.230003,13323500,76.282839
2012-02-28,87.230003,87.440002,86.550003,87.139999,14317600,76.20413
2012-02-29,87.449997,87.489998,86.209999,86.5,18293200,75.644449
2012-03-01,86.470001,87.18,86.410004,86.830002,12638500,75.933036
2012-03-02,86.660004,86.75,85.849998,86.330002,11343400,75.495785
2012-03-05,86.169998,87.089996,85.910004,87.010002,12803100,76.090447
2012-03-06,86.239998,86.480003,85.419998,85.860001,16507900,75.084768
2012-03-07,86.010002,86.120003,85.190002,85.830002,14767700,75.058534
2012-03-08,85.0,85.470001,84.629997,84.830002,19032000,74.184032
2012-03-09,85.059998,85.129997,84.050003,84.300003,17042500,73.720547
2012-03-12,84.5,85.75,84.129997,85.550003,19014000,74.813675
2012-03-13,85.889999,86.93,85.610001,86.860001,16853300,75.95927
2012-03-14,86.589996,86.830002,85.739998,86.019997,16187300,75.224685
2012-03-15,85.889999,86.199997,85.25,86.089996,14523600,75.2859
2012-03-16,86.199997,86.889999,85.919998,86.440002,30991300,75.591981
2012-03-19,86.080002,87.18,86.029999,86.989998,10770400,76.072953
2012-03-20,86.459999,87.099998,86.32,86.599998,13613800,75.731898
2012-03-21,86.589996,86.589996,85.769997,86.010002,14212400,75.215945
2012-03-22,85.480003,85.940002,85.099998,85.330002,13884400,74.621283
2012-03-23,85.360001,85.980003,85.019997,85.550003,12557700,74.813675
2012-03-26,86.18,87.25,86.07,87.029999,17336800,76.107934
2012-03-27,87.139999,87.25,86.540001,86.620003,12509200,75.749392
2012-03-28,86.360001,86.480003,85.139999,85.860001,16155300,75.084768
2012-03-29,85.32,86.129997,84.910004,86.080002,13199700,75.27716
2012-03-30,86.480003,86.760002,86.089996,86.730003,12968300,75.845588
2012-04-02,86.599998,87.669998,86.309998,87.07,13853300,76.142915
2012-04-03,86.75,86.779999,85.0,85.830002,17714900,75.058534
2012-04-04,85.300003,85.360001,84.489998,84.980003,17112800,74.315208
2012-04-05,84.559998,85.379997,84.349998,84.82,11954700,74.175285
2012-04-09,83.980003,84.360001,83.68,83.879997,11027000,73.353251
2012-04-10,83.75,83.75,81.879997,82.169998,19993700,71.857852
2012-04-11,83.110001,83.349998,82.150002,82.699997,15856200,72.321338
2012-04-12,82.650002,83.730003,82.360001,83.599998,15266200,73.108391
2012-04-13,82.970001,83.690002,82.860001,82.949997,13856500,72.539963
2012-04-16,83.239998,84.389999,83.129997,84.010002,17526100,73.46694
2012-04-17,84.650002,85.599998,84.57,85.449997,14208000,74.726219
2012-04-18,85.059998,86.050003,85.019997,85.75,12997500,74.988572
2012-04-19,85.510002,85.919998,84.980003,85.279999,15973800,74.577555
2012-04-20,85.550003,85.919998,85.029999,85.300003,17216600,74.595049
2012-04-23,84.529999,85.93,84.389999,85.690002,15197200,74.936104
2012-04-24,85.639999,86.389999,85.639999,86.309998,11632500,75.478291
2012-04-25,86.650002,87.18,85.720001,86.849998,18476800,75.950524
2012-04-26,85.279999,86.199997,85.150002,86.07,17262400,75.268413
2012-04-27,86.5,86.690002,85.959999,86.080002,11372900,75.27716
2012-04-30,85.959999,86.800003,85.870003,86.339996,11735400,75.504525
2012-05-01,86.459999,87.519997,86.129997,87.040001,13816900,76.116681
2012-05-02,86.559998,86.650002,85.830002,86.199997,11108700,75.382096
2012-05-03,86.360001,86.389999,85.309998,85.650002,9998600,74.901123
2012-05-04,85.110001,85.309998,84.400002,84.57,15055500,73.956659
2012-05-07,84.290001,84.790001,84.099998,84.480003,12018100,73.877957
2012-05-08,83.75,84.260002,82.919998,84.019997,19602400,73.47568
2012-05-09,83.040001,84.07,82.879997,83.309998,17424000,72.854785
2012-05-10,83.370003,83.589996,82.550003,82.839996,13234600,72.942835
2012-05-11,82.690002,83.790001,82.540001,83.099998,12061700,73.171774
2012-05-14,82.269997,82.459999,81.959999,82.120003,12675900,72.308862
2012-05-15,82.0,82.730003,81.529999,81.790001,15757400,72.018286
2012-05-16,81.959999,83.150002,81.790001,82.169998,15034500,72.352884
2012-05-17,82.150002,82.610001,81.68,81.910004,17698200,72.123952
2012-05-18,82.370003,82.720001,81.029999,81.470001,21747200,71.736518
2012-05-21,81.419998,82.129997,81.07,82.040001,13730400,72.238418
2012-05-22,82.139999,82.839996,81.519997,81.949997,13790000,72.159167
2012-05-23,81.790001,82.080002,79.959999,82.040001,17582200,72.238418
2012-05-24,82.290001,82.779999,81.709999,82.610001,14113600,72.740318
2012-05-25,82.860001,82.959999,81.68,82.080002,12756500,72.27364
2012-05-29,82.639999,82.639999,81.32,81.93,15931100,72.141559
2012-05-30,81.080002,81.379997,79.589996,79.790001,19593100,70.257233
2012-05-31,79.879997,80.139999,78.410004,78.629997,38954600,69.235818
2012-06-01,77.870003,78.559998,77.470001,77.919998,22870900,68.610645
2012-06-04,78.089996,78.25,77.199997,77.830002,17711200,68.531401
2012-06-05,77.589996,78.290001,77.129997,77.599998,17715600,68.328877
2012-06-06,78.370003,80.239998,78.080002,80.18,23880900,70.600638
2012-06-07,80.980003,81.230003,80.349998,80.690002,18409400,71.049708
2012-06-08,80.080002,80.919998,79.459999,80.839996,18150000,71.181782
2012-06-11,81.620003,81.849998,80.169998,80.269997,18031800,70.679882
2012-06-12,80.739998,81.510002,80.620003,81.260002,14162100,71.551608
2012-06-13,80.940002,81.639999,80.279999,80.629997,15098100,70.996872
2012-06-14,80.860001,82.5,80.730003,82.129997,16942300,72.317662
2012-06-15,82.57,83.449997,82.220001,83.220001,27342800,73.27744
2012-06-18,82.510002,83.18,82.349998,83.110001,13885100,73.180581
2012-06-19,83.730003,84.629997,83.309998,84.480003,21053300,74.386905
2012-06-20,84.400002,85.389999,84.059998,84.970001,23274300,74.818362
2012-06-21,85.040001,85.370003,82.050003,82.110001,33751900,72.300055
2012-06-22,82.68,83.220001,82.110001,82.110001,84747800,72.300055
2012-06-25,81.220001,81.43,79.779999,81.239998,28761600,71.533994
2012-06-26,81.510002,82.970001,81.209999,82.400002,22853700,72.555408
2012-06-27,82.809998,83.660004,82.709999,83.199997,15301400,73.259825
2012-06-28,82.660004,83.459999,82.019997,83.099998,19140300,73.171774
2012-06-29,84.779999,85.699997,84.459999,85.57,24906300,75.346676
2012-07-02,85.440002,85.470001,84.540001,85.339996,14447800,75.144152
2012-07-03,85.690002,86.279999,85.620003,86.279999,9787700,75.97185
2012-07-05,85.330002,86.040001,85.150002,85.57,10797100,75.346676
2012-07-06,84.260002,85.040001,84.199997,84.800003,13259400,74.668674
2012-07-09,84.519997,84.550003,83.019997,83.650002,22361600,73.656067
2012-07-10,84.080002,84.389999,82.830002,83.110001,14106100,73.180581
2012-07-11,83.480003,84.68,83.239998,84.379997,18337600,74.298847
2012-07-12,83.410004,84.550003,83.32,84.120003,15566400,74.069915
2012-07-13,84.449997,85.57,84.260002,85.470001,13642000,75.258625
2012-07-16,84.830002,85.419998,84.660004,85.050003,11269200,74.888805
2012-07-17,85.18,85.82,84.099998,85.730003,14059400,75.487564
2012-07-18,85.339996,86.220001,85.07,86.209999,14203500,75.910213
2012-07-19,86.019997,86.379997,85.620003,86.209999,14902300,75.910213
2012-07-20,85.870003,86.150002,85.269997,85.949997,16838300,75.681274
2012-07-23,84.800003,85.459999,84.330002,85.209999,13597800,75.029686
2012-07-24,85.209999,85.260002,83.5,84.580002,13948300,74.474957
2012-07-25,85.139999,85.550003,84.660004,85.239998,16566000,75.056101
2012-07-26,85.559998,86.699997,85.260002,86.519997,19149300,76.183174
2012-07-27,86.589996,87.849998,85.5,87.449997,24079300,77.002064
2012-07-30,87.279999,87.830002,87.080002,87.559998,11183500,77.098923
2012-07-31,87.370003,87.660004,86.790001,86.849998,12212200,76.47375
2012-08-01,87.019997,87.449997,86.18,86.910004,14312300,76.526586
2012-08-02,86.099998,86.75,85.5,85.879997,14530100,75.619638
2012-08-03,87.07,87.889999,86.800003,87.550003,13982500,77.090122
2012-08-06,87.550003,87.879997,87.370003,87.449997,9626400,77.002064
2012-08-07,87.879997,88.0,87.68,87.919998,12399800,77.415913
2012-08-08,87.75,88.5,87.68,88.279999,12864500,77.732903
2012-08-09,87.839996,88.480003,87.510002,88.199997,12213700,78.167165
2012-08-10,87.669998,88.489998,87.150002,88.440002,11149000,78.37987
2012-08-13,88.099998,88.239998,87.769997,88.139999,8716300,78.113992
2012-08-14,88.169998,88.639999,87.900002,88.199997,8675700,78.167165
2012-08-15,88.190002,88.669998,87.910004,88.0,8510100,77.989918
2012-08-16,88.190002,88.870003,87.959999,88.669998,11311300,78.583703
2012-08-17,88.889999,88.910004,88.160004,88.400002,11177700,78.344419
2012-08-20,88.07,88.220001,87.629997,87.949997,8813700,77.945603
2012-08-21,88.139999,88.410004,87.260002,87.459999,10767100,77.511342
2012-08-22,87.199997,87.910004,87.019997,87.730003,10160400,77.750633
2012-08-23,87.790001,87.790001,86.980003,87.309998,9666300,77.378404
2012-08-24,87.160004,88.300003,86.93,88.050003,9762300,78.034233
2012-08-27,88.07,88.199997,87.610001,87.739998,8252100,77.759491
2012-08-28,87.57,88.400002,87.419998,88.099998,9646800,78.078541
2012-08-29,88.07,88.190002,87.739998,87.900002,8377300,77.901294
2012-08-30,87.379997,87.730003,87.019997,87.199997,8915800,77.280916
2012-08-31,87.610001,87.849998,87.139999,87.300003,14178800,77.369546
2012-09-04,87.330002,87.459999,86.519997,87.120003,10602900,77.210021
2012-09-05,87.519997,87.650002,87.059998,87.330002,10113100,77.396133
2012-09-06,87.889999,89.25,87.849998,88.989998,15713500,78.867302
2012-09-07,89.269997,90.0,89.269997,89.919998,15623900,79.691514
2012-09-10,89.82,90.0,89.400002,89.480003,10750700,79.301569
2012-09-11,89.75,89.949997,89.550003,89.620003,9349400,79.425644
2012-09-12,89.629997,89.900002,89.410004,89.550003,9982900,79.363607
2012-09-13,89.709999,91.559998,89.43,91.230003,19870900,80.852505
2012-09-14,91.5,92.400002,91.25,92.300003,21388800,81.800791
2012-09-17,91.919998,92.5,91.550003,91.910004,11893700,81.455155
2012-09-18,91.43,92.220001,91.400002,91.650002,10950100,81.224728
2012-09-19,91.480003,91.75,90.57,90.57,16302100,80.267578
2012-09-20,90.139999,91.690002,90.089996,91.519997,12238400,81.109511
2012-09-21,92.029999,92.230003,91.639999,91.919998,19599100,81.464012
2012-09-24,91.309998,92.209999,91.300003,91.879997,11023700,81.428562
2012-09-25,92.110001,92.57,91.540001,91.739998,14035800,81.304487
2012-09-26,91.720001,92.040001,91.099998,91.230003,11616500,80.852505
2012-09-27,91.830002,92.25,91.190002,91.800003,10632700,81.357667
2012-09-28,91.480003,91.650002,90.93,91.449997,12507600,81.047474
2012-10-01,91.790001,92.5,91.599998,91.800003,10343500,81.357667
2012-10-02,92.120003,92.18,91.279999,91.720001,9507800,81.286765
2012-10-03,91.650002,91.809998,91.169998,91.699997,10328100,81.269037
2012-10-04,92.080002,92.540001,91.910004,92.220001,11507100,81.72989
2012-10-05,92.589996,93.0,92.230003,92.550003,9890100,82.022354
2012-10-08,92.150002,92.870003,92.040001,92.68,8765200,82.137564
2012-10-09,92.830002,93.360001,92.110001,92.129997,13799200,81.650124
2012-10-10,91.800003,92.019997,90.669998,91.029999,15332500,80.675251
2012-10-11,91.57,91.879997,91.169998,91.169998,9789900,80.799326
2012-10-12,91.510002,91.720001,90.510002,91.029999,9943700,80.675251
2012-10-15,91.349998,91.690002,90.540001,91.510002,10651100,81.100654
2012-10-16,91.889999,92.480003,91.800003,92.379997,9069300,81.871686
2012-10-17,92.620003,93.540001,92.610001,93.389999,10759100,82.7668
2012-10-18,92.970001,93.57,92.970001,93.480003,11815500,82.846566
2012-10-19,93.57,93.669998,91.75,92.150002,15928100,81.667853
2012-10-22,91.669998,92.260002,91.080002,92.190002,11445400,81.703304
2012-10-23,91.129997,91.379997,90.010002,90.18,14085500,79.921941
2012-10-24,90.459999,90.620003,89.769997,89.879997,11332500,79.656064
2012-10-25,90.629997,90.800003,89.68,90.43,10387200,80.143503
2012-10-26,90.559998,91.07,90.010002,90.620003,11583000,80.311893
2012-10-31,91.029999,91.410004,90.110001,91.169998,14848500,80.799326
2012-11-01,90.25,91.669998,90.199997,91.599998,15771900,81.180413
2012-11-02,91.760002,91.940002,90.059998,90.269997,12742400,80.0017
2012-11-05,90.040001,90.809998,89.699997,90.629997,11222600,80.32075
2012-11-06,90.860001,92.050003,90.730003,91.610001,12026500,81.189277
2012-11-07,90.239998,90.239998,87.699997,88.18,19423500,78.638734
2012-11-08,88.269997,88.43,87.029999,87.07,13743000,77.648838
2012-11-09,86.610001,87.949997,86.610001,87.209999,13407000,77.773689
2012-11-12,87.269997,87.690002,86.949997,87.32,9004300,77.871787
2012-11-13,86.75,87.989998,86.440002,86.470001,12260300,77.11376
2012-11-14,86.75,87.110001,85.879997,86.07,14524100,76.75704
2012-11-15,86.089996,86.559998,85.370003,86.139999,13783600,76.819465
2012-11-16,86.139999,86.709999,85.059998,86.449997,17405200,77.095921
2012-11-19,87.400002,88.199997,87.089996,87.669998,12911000,78.183915
2012-11-20,87.510002,87.879997,86.769997,87.5,10288100,78.032311
2012-11-21,87.809998,88.019997,87.480003,88.010002,13905300,78.48713
2012-11-23,88.25,89.089996,88.010002,89.089996,11931000,79.450266
2012-11-26,88.32,88.629997,88.029999,88.620003,16423600,79.031127
2012-11-27,88.400002,88.540001,87.239998,87.349998,11841600,77.89854
2012-11-28,86.529999,88.190002,86.279999,88.099998,15959900,78.567388
2012-11-29,88.370003,88.690002,87.629997,88.120003,11579100,78.585228
2012-11-30,88.07,88.400002,87.82,88.139999,15522100,78.603061
2012-12-03,88.550003,88.580002,87.470001,87.610001,10937300,78.130409
2012-12-04,87.379997,87.970001,87.190002,87.190002,11980000,77.755856
2012-12-05,87.269997,88.269997,87.099998,87.730003,12717800,78.237428
2012-12-06,87.760002,88.059998,87.239998,88.0,12077000,78.47821
2012-12-07,88.169998,88.639999,87.769997,88.599998,10603100,79.013287
2012-12-10,88.580002,88.949997,88.239998,88.410004,11549400,78.84385
2012-12-11,88.610001,89.489998,88.400002,88.989998,12634600,79.361088
2012-12-12,89.089996,90.370003,88.910004,89.449997,14729500,79.771314
2012-12-13,89.160004,89.449997,88.269997,88.580002,12290300,78.995454
2012-12-14,88.0,88.449997,87.919998,88.080002,13363600,78.549555
2012-12-17,88.360001,88.940002,88.099998,88.870003,15672500,79.254077
2012-12-18,88.75,89.739998,88.559998,89.559998,15396600,79.869412
2012-12-19,89.540001,89.610001,88.379997,88.440002,15092500,78.870603
2012-12-20,88.379997,88.940002,87.980003,88.889999,15789000,79.27191
2012-12-21,87.660004,88.599998,87.010002,87.230003,33057000,77.791529
2012-12-24,87.129997,87.32,86.800003,86.919998,6385200,77.515067
2012-12-26,87.209999,87.68,86.57,87.07,10737800,77.648838
2012-12-27,87.050003,87.239998,85.75,86.860001,14258500,77.461561
2012-12-28,86.099998,86.290001,85.07,85.099998,13358700,75.891995
2012-12-31,85.040001,86.660004,84.699997,86.550003,19810800,77.185106
